Tree,Order,Start X,Start Y,Start Z,End X,End Y,End Z,Point Type,Length(µm),Length To Beginning (µm),Start Diameter(µm),End Diameter(µm),Avg Diameter(µm),Surface Area(µm²),Volume(µm³),Spines,none Spine,thin Spine,stubby Spine,mushroom Spine,filopodia Spine,branched Spine,detached Spine,other Spine
1,4,342.56,-403.7,0,341.68,-402.64,0,CP,1.4,139.2,2.1,2.1,2.1,9.13229,4.82378,0,0,0,0,0,0,0,0,0
1,4,341.68,-402.64,0,338.34,-401.23,0,CP,3.6,142.8,2.1,2.1,2.1,24.1048,12.7324,0,0,0,0,0,0,0,0,0
1,4,338.34,-401.23,0,337.1,-400,0,CP,1.7,144.6,2.1,2.1,2.1,11.5752,6.11415,0,0,0,0,0,0,0,0,0
1,4,337.1,-400,0,335.52,-399.3,0,CP,1.7,146.3,2.1,2.1,2.1,11.5159,6.08281,0,0,0,0,0,0,0,0,0
1,4,335.52,-399.3,0,334.11,-398.59,0,CP,1.6,147.9,2.1,2.1,2.1,10.4582,5.52415,0,0,0,0,0,0,0,0,0
1,4,334.11,-398.59,0,333.58,-397.01,0,CP,1.7,149.5,2.1,2.1,2.1,11.0925,5.85919,0,0,0,0,0,0,0,0,0
1,4,333.58,-397.01,0,333.4,-395.6,0,CP,1.4,151,2.1,2.1,2.1,9.42693,4.97941,0,0,0,0,0,0,0,0,0
1,4,333.4,-395.6,0,333.4,-392.6,0,CP,3,154,2.1,2.1,2.1,19.8774,10.4995,0,0,0,0,0,0,0,0,0
1,4,333.4,-392.6,0,333.4,-390.67,0,CP,1.9,155.9,2.1,2.1,2.1,12.8618,6.79373,0,0,0,0,0,0,0,0,0
1,4,333.4,-390.67,0,333.05,-388.38,0,CP,2.3,158.2,2.1,2.1,2.1,15.3792,8.12347,0,0,0,0,0,0,0,0,0
1,4,333.05,-388.38,0,332.35,-385.56,0,CP,2.9,161.1,2.1,2.1,2.1,19.2838,10.1859,0,0,0,0,0,0,0,0,0
1,4,332.35,-385.56,0,331.64,-383.44,0,CP,2.2,163.3,2.1,2.1,2.1,14.7902,7.81233,0,0,0,0,0,0,0,0,0
1,4,331.64,-383.44,0,331.29,-382.03,0,CP,1.5,164.8,2.1,1.9,2,9.25701,4.68018,0,0,0,0,0,0,0,0,0
1,4,331.29,-382.03,0,331.47,-378.07,0,CP,4,168.8,1.9,2.5,2.2,27.4863,15.1593,0,0,0,0,0,0,0,0,0
1,4,331.47,-378.07,0,328.29,-374.19,0,CP,5,173.8,2.5,2.5,2.5,38.7626,23.8792,0,0,0,0,0,0,0,0,0
1,4,328.29,-374.19,0,328.2,-373.62,0,BP,0.6,174.4,2.5,2.5,2.5,4.54779,2.80161,0,0,0,0,0,0,0,0,0
1,5,328.2,-373.62,0,329.66,-372.25,0,CP,2,176.4,2.5,1.9,2.2,13.9554,7.66548,0,0,0,0,0,0,0,0,0
1,5,329.66,-372.25,0,330.63,-369.82,0,CP,2.6,179,1.9,1.9,1.9,16.0345,7.80326,0,0,0,0,0,0,0,0,0
1,5,330.63,-369.82,0,331.6,-368.19,0,CP,1.9,180.9,1.9,1.5,1.7,10.2105,4.3414,0,0,0,0,0,0,0,0,0
1,5,331.6,-368.19,0,332.09,-366.25,0,CP,2,182.9,1.5,1.5,1.5,9.20605,3.35959,0,0,0,0,0,0,0,0,0
1,5,332.09,-366.25,0,332.25,-365.11,0,CP,1.1,184,1.5,1.5,1.5,5.26281,1.92057,0,0,0,0,0,0,0,0,0
1,5,332.25,-365.11,0,332.58,-363.97,0,CP,1.2,185.2,1.5,1.5,1.5,5.41842,1.97736,0,0,0,0,0,0,0,0,0
1,5,332.58,-363.97,0,332.74,-362.84,0,CP,1.1,186.4,1.5,1.5,1.5,5.26267,1.92052,0,0,0,0,0,0,0,0,0
1,5,332.74,-362.84,0,332.9,-362.03,0,CP,0.8,187.2,1.5,1.5,1.5,3.7951,1.38496,0,0,0,0,0,0,0,0,0
1,5,332.9,-362.03,0,333.55,-360.73,0,CP,1.5,188.6,1.5,1.5,1.5,6.657,2.42936,0,0,0,0,0,0,0,0,0
1,5,333.55,-360.73,0,334.36,-359.92,0,CP,1.1,189.8,1.5,1.5,1.5,5.26267,1.92052,0,0,0,0,0,0,0,0,0
1,5,334.36,-359.92,0,335.18,-357.32,0,CP,2.7,192.5,1.5,1.5,1.5,12.4762,4.55299,0,0,0,0,0,0,0,0,0
1,5,335.18,-357.32,0,335.5,-356.51,0,CP,0.9,193.4,1.5,1.5,1.5,4.00793,1.46262,0,0,0,0,0,0,0,0,0
1,5,335.5,-356.51,0,335.99,-355.21,0,CP,1.4,194.8,1.5,1.5,1.5,6.35909,2.32064,0,0,0,0,0,0,0,0,0
1,5,335.99,-355.21,0,337.45,-353.42,0,BP,2.3,197.1,1.5,1.5,1.5,10.578,3.86027,0,0,0,0,0,0,0,0,0
1,6,337.45,-353.42,0,339.23,-353.75,0,CP,1.8,198.9,1.5,1.3,1.4,7.86642,2.71155,0,0,0,0,0,0,0,0,0
1,6,339.23,-353.75,0,340.37,-353.75,0,CP,1.1,200,1.3,1.3,1.3,4.63067,1.502,0,0,0,0,0,0,0,0,0
1,6,340.37,-353.75,0,341.67,-354.07,0,CP,1.3,201.4,1.3,1.3,1.3,5.45492,1.76935,0,0,0,0,0,0,0,0,0
1,6,341.67,-354.07,0,342.97,-354.07,0,CP,1.3,202.7,1.3,1.3,1.3,5.29218,1.71656,0,0,0,0,0,0,0,0,0
1,6,342.97,-354.07,0,344.26,-354.07,0,CP,1.3,204,1.3,1.3,1.3,5.29218,1.71656,0,0,0,0,0,0,0,0,0
1,6,344.26,-354.07,0,346.86,-354.24,0,CP,2.6,206.6,1.3,1.1,1.2,9.94655,3.02748,0,0,0,0,0,0,0,0,0
1,6,346.86,-354.24,0,348.48,-354.24,0,CP,1.6,208.2,1.1,1.1,1.1,5.78759,1.64243,0,0,0,0,0,0,0,0,0
1,6,348.48,-354.24,0,349.78,-354.24,0,CP,1.3,209.5,1.1,1.1,1.1,4.63018,1.31398,0,0,0,0,0,0,0,0,0
1,6,349.78,-354.24,0,351.24,-354.4,0,CP,1.5,211,1.1,1.1,1.1,5.24099,1.48732,0,0,0,0,0,0,0,0,0
1,6,351.24,-354.4,0,352.54,-354.4,0,CP,1.3,212.3,1.1,1.1,1.1,4.63007,1.31395,0,0,0,0,0,0,0,0,0
1,6,352.54,-354.4,0,353.84,-354.72,0,CP,1.3,213.6,1.1,1.1,1.1,4.77281,1.35445,0,0,0,0,0,0,0,0,0
1,6,353.84,-354.72,0,355.62,-354.89,0,CP,1.8,215.4,1.1,1.1,1.1,6.3926,1.81412,0,0,0,0,0,0,0,0,0
1,6,355.62,-354.89,0,357.57,-355.05,0,CP,2,217.3,1.1,1.1,1.1,6.9694,1.97781,0,0,0,0,0,0,0,0,0
1,6,357.57,-355.05,0,358.71,-355.37,0,CP,1.2,218.5,1.1,1.1,1.1,4.21343,1.19571,0,0,0,0,0,0,0,0,0
1,6,358.71,-355.37,0,360.49,-355.37,0,CP,1.8,220.3,1.1,1.1,1.1,6.36657,1.80674,0,0,0,0,0,0,0,0,0
1,6,360.49,-355.37,0,361.79,-355.53,0,CP,1.3,221.6,1.1,1.1,1.1,4.66612,1.32417,0,0,0,0,0,0,0,0,0
1,6,361.79,-355.53,0,362.93,-355.86,0,CP,1.2,222.8,1.1,1.1,1.1,4.21343,1.19571,0,0,0,0,0,0,0,0,0
1,6,362.93,-355.86,0,364.39,-355.86,0,CP,1.5,224.3,1.1,1.1,1.1,5.20905,1.47825,0,0,0,0,0,0,0,0,0
1,6,364.39,-355.86,0,365.52,-355.37,0,CP,1.2,225.5,1.1,1.1,1.1,4.40774,1.25085,0,0,0,0,0,0,0,0,0
1,6,365.52,-355.37,0,365.52,-354.56,0,EP,0.8,226.3,1.1,1.1,1.1,2.8939,0.821247,0,0,0,0,0,0,0,0,0
1,6,337.45,-353.42,0,338.1,-351.96,0,CP,1.6,198.7,1.5,1.3,1.4,6.9316,2.38863,0,0,0,0,0,0,0,0,0
1,6,338.1,-351.96,0,338.58,-349.53,0,CP,2.5,201.2,1.3,1.3,1.3,10.1192,3.28226,0,0,0,0,0,0,0,0,0
1,6,338.58,-349.53,0,338.58,-348.56,0,CP,1,202.1,1.3,1.3,1.3,3.96916,1.28743,0,0,0,0,0,0,0,0,0
1,6,338.58,-348.56,0,338.58,-347.42,0,CP,1.1,203.3,1.3,1.3,1.3,4.63067,1.502,0,0,0,0,0,0,0,0,0
1,6,338.58,-347.42,0,338.58,-346.12,0,CP,1.3,204.6,1.3,1.3,1.3,5.29205,1.71652,0,0,0,0,0,0,0,0,0
1,6,338.58,-346.12,0,338.58,-345.15,0,CP,1,205.5,1.3,1.3,1.3,3.96916,1.28743,0,0,0,0,0,0,0,0,0
1,6,338.58,-345.15,0,338.58,-344.01,0,CP,1.1,206.7,1.3,1.3,1.3,4.63067,1.502,0,0,0,0,0,0,0,0,0
1,6,338.58,-344.01,0,338.58,-342.88,0,CP,1.1,207.8,1.3,1.3,1.3,4.63055,1.50196,0,0,0,0,0,0,0,0,0
1,6,338.58,-342.88,0,338.1,-341.41,0,CP,1.5,209.4,1.3,1.3,1.3,6.27572,2.03559,0,0,0,0,0,0,0,0,0
1,6,338.1,-341.41,0,338.1,-339.14,0,CP,2.3,211.6,1.3,1.3,1.3,9.26122,3.00396,0,0,0,0,0,0,0,0,0
1,6,338.1,-339.14,0,338.26,-338.33,0,CP,0.8,212.4,1.3,1.3,1.3,3.37316,1.09411,0,0,0,0,0,0,0,0,0
1,6,338.26,-338.33,0,338.91,-337.19,0,CP,1.3,213.8,1.3,1.3,1.3,5.33334,1.72992,0,0,0,0,0,0,0,0,0
1,6,338.91,-337.19,0,339.56,-335.25,0,CP,2.1,215.8,1.3,1.3,1.3,8.36751,2.71408,0,0,0,0,0,0,0,0,0
1,6,339.56,-335.25,0,339.56,-333.95,0,CP,1.3,217.1,1.3,1.3,1.3,5.2923,1.7166,0,0,0,0,0,0,0,0,0
1,6,339.56,-333.95,0,339.56,-332.81,0,CP,1.1,218.2,1.3,1.3,1.3,4.63055,1.50196,0,0,0,0,0,0,0,0,0
1,6,339.56,-332.81,0,338.91,-331.19,0,CP,1.7,220,1.3,1.3,1.3,7.1248,2.31099,0,0,0,0,0,0,0,0,0
1,6,338.91,-331.19,0,338.42,-329.57,0,CP,1.7,221.7,1.3,1.3,1.3,6.90645,2.24017,0,0,0,0,0,0,0,0,0
1,6,338.42,-329.57,0,337.61,-327.94,0,CP,1.8,223.5,1.3,1.3,1.3,7.39598,2.39895,0,0,0,0,0,0,0,0,0
1,6,337.61,-327.94,0,336.96,-325.83,0,CP,2.2,225.7,1.3,1.3,1.3,8.99758,2.91845,0,0,0,0,0,0,0,0,0
1,6,336.96,-325.83,0,336.96,-323.56,0,CP,2.3,228,1.3,1.3,1.3,9.26134,3.004,0,0,0,0,0,0,0,0,0
1,6,336.96,-323.56,0,336.96,-321.45,0,CP,2.1,230.1,1.3,1.3,1.3,8.59971,2.78939,0,0,0,0,0,0,0,0,0
1,6,336.96,-321.45,0,337.29,-318.69,0,CP,2.8,232.9,1.3,1.8,1.5,13.4995,5.22351,0,0,0,0,0,0,0,0,0
1,6,337.29,-318.69,0,337.93,-316.26,0,BP,2.5,235.4,1.8,1.8,1.8,14.1234,6.30019,0,0,0,0,0,0,0,0,0
1,7,337.93,-316.26,0,340.21,-315.12,0,CP,2.5,237.9,1.8,1.5,1.6,12.9713,5.26676,0,0,0,0,0,0,0,0,0
1,7,340.21,-315.12,0,341.99,-313.66,0,CP,2.3,240.2,1.5,1.5,1.5,10.578,3.86026,0,0,0,0,0,0,0,0,0
1,7,341.99,-313.66,0,342.64,-313.5,0,CP,0.7,240.9,1.5,1.5,1.5,3.06877,1.1199,0,0,0,0,0,0,0,0,0
1,7,342.64,-313.5,0,344.59,-312.04,0,CP,2.4,243.3,1.5,1.5,1.5,11.1639,4.07408,0,0,0,0,0,0,0,0,0
1,7,344.59,-312.04,0,345.89,-310.9,0,CP,1.7,245.1,1.5,1.5,1.5,7.91162,2.88721,0,0,0,0,0,0,0,0,0
1,7,345.89,-310.9,0,346.7,-310.25,0,CP,1,246.1,1.5,1.5,1.5,4.76575,1.73918,0,0,0,0,0,0,0,0,0
1,7,346.7,-310.25,0,347.83,-308.96,0,CP,1.7,247.8,1.5,1.5,1.5,7.91162,2.88721,0,0,0,0,0,0,0,0,0
1,7,347.83,-308.96,0,348.48,-308.14,0,CP,1,248.9,1.5,1.5,1.5,4.76566,1.73915,0,0,0,0,0,0,0,0,0
1,7,348.48,-308.14,0,349.46,-307.49,0,CP,1.2,250,1.5,1.5,1.5,5.36701,1.9586,0,0,0,0,0,0,0,0,0
1,7,349.46,-307.49,0,350.43,-306.85,0,CP,1.2,251.2,1.5,1.5,1.5,5.36708,1.95863,0,0,0,0,0,0,0,0,0
1,7,350.43,-306.85,0,352.22,-306.03,0,CP,2,253.2,1.5,1.5,1.5,8.99285,3.28179,0,0,0,0,0,0,0,0,0
1,7,352.22,-306.03,0,353.03,-305.55,0,CP,0.9,254.1,1.5,1.5,1.5,4.33983,1.58375,0,0,0,0,0,0,0,0,0
1,7,353.03,-305.55,0,353.84,-305.22,0,CP,0.9,255,1.5,1.5,1.5,4.00806,1.46267,0,0,0,0,0,0,0,0,0
1,7,353.84,-305.22,0,354.98,-304.57,0,CP,1.3,256.3,1.5,1.5,1.5,6.00044,2.18976,0,0,0,0,0,0,0,0,0
1,7,354.98,-304.57,0,355.62,-303.76,0,CP,1,257.3,1.5,1.5,1.5,4.76555,1.73911,0,0,0,0,0,0,0,0,0
1,7,355.62,-303.76,0,356.44,-302.95,0,CP,1.1,258.5,1.5,1.5,1.5,5.26287,1.92059,0,0,0,0,0,0,0,0,0
1,7,356.44,-302.95,0,357.25,-301.98,0,CP,1.3,259.8,1.5,1.5,1.5,5.8129,2.12132,0,0,0,0,0,0,0,0,0
1,7,357.25,-301.98,0,358.22,-301.49,0,CP,1.1,260.8,1.5,1.5,1.5,4.99261,1.82197,0,0,0,0,0,0,0,0,0
1,7,358.22,-301.49,0,359.03,-300.68,0,CP,1.1,262,1.5,1.5,1.5,5.26277,1.92056,0,0,0,0,0,0,0,0,0
1,7,359.03,-300.68,0,359.52,-299.87,0,CP,0.9,262.9,1.5,1.5,1.5,4.33983,1.58375,0,0,0,0,0,0,0,0,0
1,7,359.52,-299.87,0,359.68,-298.41,0,CP,1.5,264.4,1.5,1.5,1.5,6.73952,2.45947,0,0,0,0,0,0,0,0,0
1,7,359.68,-298.41,0,360.33,-296.95,0,CP,1.6,266,1.5,1.5,1.5,7.33018,2.67502,0,0,0,0,0,0,0,0,0
1,7,360.33,-296.95,0,360.66,-295.48,0,CP,1.5,267.5,1.5,1.5,1.5,6.86185,2.50411,0,0,0,0,0,0,0,0,0
1,7,360.66,-295.48,0,360.82,-294.67,0,CP,0.8,268.3,1.5,1.5,1.5,3.79497,1.38491,0,0,0,0,0,0,0,0,0
1,7,360.82,-294.67,0,360.82,-293.38,0,CP,1.3,269.6,1.5,1.5,1.5,5.95417,2.17287,0,0,0,0,0,0,0,0,0
1,7,360.82,-293.38,0,360.82,-291.75,0,CP,1.6,271.2,1.5,1.5,1.5,7.44268,2.71608,0,0,0,0,0,0,0,0,0
1,7,360.82,-291.75,0,360.98,-290.13,0,CP,1.6,272.9,1.5,1.5,1.5,7.4798,2.72962,0,0,0,0,0,0,0,0,0
1,7,360.98,-290.13,0,361.3,-288.67,0,CP,1.5,274.4,1.5,1.5,1.5,6.86182,2.5041,0,0,0,0,0,0,0,0,0
1,7,361.3,-288.67,0,361.63,-287.37,0,CP,1.3,275.7,1.5,1.5,1.5,6.13741,2.23974,0,0,0,0,0,0,0,0,0
1,7,361.63,-287.37,0,361.79,-286.23,0,CP,1.1,276.9,1.5,1.5,1.5,5.26281,1.92057,0,0,0,0,0,0,0,0,0
1,7,361.79,-286.23,0,362.44,-284.94,0,CP,1.5,278.3,1.5,1.5,1.5,6.65681,2.42929,0,0,0,0,0,0,0,0,0
1,7,362.44,-284.94,0,363.09,-283.31,0,CP,1.7,280.1,1.5,1.5,1.5,8.01604,2.92532,0,0,0,0,0,0,0,0,0
1,7,363.09,-283.31,0,363.74,-281.69,0,CP,1.7,281.8,1.5,1.5,1.5,8.01599,2.9253,0,0,0,0,0,0,0,0,0
1,7,363.74,-281.69,0,365.04,-280.23,0,CP,2,283.8,1.5,1.5,1.5,8.9622,3.2706,0,0,0,0,0,0,0,0,0
1,7,365.04,-280.23,0,365.69,-278.93,0,CP,1.5,285.2,1.5,1.5,1.5,6.65693,2.42933,0,0,0,0,0,0,0,0,0
1,7,365.69,-278.93,0,366.5,-277.79,0,CP,1.4,286.6,1.5,1.5,1.5,6.4024,2.33644,0,0,0,0,0,0,0,0,0
1,7,366.5,-277.79,0,366.99,-276.98,0,CP,0.9,287.6,1.5,1.5,1.5,4.33983,1.58375,0,0,0,0,0,0,0,0,0
1,7,366.99,-276.98,0,367.8,-275.52,0,CP,1.7,289.2,1.5,1.5,1.5,7.66275,2.79639,0,0,0,0,0,0,0,0,0
1,7,367.8,-275.52,0,368.45,-273.74,0,CP,1.9,291.1,1.5,1.5,1.5,8.7114,3.17908,0,0,0,0,0,0,0,0,0
1,7,368.45,-273.74,0,368.61,-272.76,0,CP,1,292.1,1.5,1.5,1.5,4.52726,1.65214,0,0,0,0,0,0,0,0,0
1,7,368.61,-272.76,0,370.39,-271.14,0,CP,2.4,294.5,1.5,1.5,1.5,11.0642,4.0377,0,0,0,0,0,0,0,0,0
1,7,370.39,-271.14,0,370.88,-269.84,0,CP,1.4,295.9,1.5,1.5,1.5,6.35909,2.32064,0,0,0,0,0,0,0,0,0
1,7,370.88,-269.84,0,371.2,-268.71,0,CP,1.2,297.1,1.5,1.5,1.5,5.41838,1.97735,0,0,0,0,0,0,0,0,0
1,7,371.2,-268.71,0,371.53,-267.25,0,CP,1.5,298.6,1.5,1.5,1.5,6.86182,2.5041,0,0,0,0,0,0,0,0,0
1,7,371.53,-267.25,0,371.53,-266.11,0,CP,1.1,299.7,1.5,1.5,1.5,5.20992,1.90127,0,0,0,0,0,0,0,0,0
1,7,371.53,-266.11,0,371.53,-265.3,0,EP,0.8,300.5,1.5,1.5,1.5,3.72127,1.35801,0,0,0,0,0,0,0,0,0
1,7,337.93,-316.26,0,337.12,-314.15,0,CP,2.3,237.6,1.8,1.5,1.6,11.5486,4.68659,0,0,0,0,0,0,0,0,0
1,7,337.12,-314.15,0,337.12,-313.34,0,CP,0.8,238.5,1.5,1.5,1.5,3.72141,1.35806,0,0,0,0,0,0,0,0,0
1,7,337.12,-313.34,0,337.12,-312.2,0,CP,1.1,239.6,1.5,1.5,1.5,5.20978,1.90122,0,0,0,0,0,0,0,0,0
1,7,337.12,-312.2,0,336.8,-310.74,0,CP,1.5,241.1,1.5,1.5,1.5,6.86182,2.5041,0,0,0,0,0,0,0,0,0
1,7,336.8,-310.74,0,336.47,-309.6,0,CP,1.2,242.3,1.5,1.5,1.5,5.41842,1.97736,0,0,0,0,0,0,0,0,0
1,7,336.47,-309.6,0,336.15,-308.47,0,CP,1.2,243.5,1.5,1.5,1.5,5.41825,1.9773,0,0,0,0,0,0,0,0,0
1,7,336.15,-308.47,0,335.99,-306.85,0,CP,1.6,245.1,1.5,1.5,1.5,7.47994,2.72967,0,0,0,0,0,0,0,0,0
1,7,335.99,-306.85,0,335.99,-305.87,0,CP,1,246.1,1.5,1.5,1.5,4.46552,1.62962,0,0,0,0,0,0,0,0,0
1,7,335.99,-305.87,0,335.34,-305.06,0,CP,1,247.1,1.5,1.5,1.5,4.76564,1.73914,0,0,0,0,0,0,0,0,0
1,7,335.34,-305.06,0,334.69,-304.25,0,CP,1,248.1,1.5,1.5,1.5,4.76566,1.73915,0,0,0,0,0,0,0,0,0
1,7,334.69,-304.25,0,334.36,-303.44,0,CP,0.9,249,1.5,1.5,1.5,4.00806,1.46267,0,0,0,0,0,0,0,0,0
1,7,334.36,-303.44,0,333.88,-302.46,0,CP,1.1,250.1,1.5,1.5,1.5,4.99261,1.82197,0,0,0,0,0,0,0,0,0
1,7,333.88,-302.46,0,333.07,-301.65,0,CP,1.1,251.3,1.5,1.5,1.5,5.26277,1.92056,0,0,0,0,0,0,0,0,0
1,7,333.07,-301.65,0,332.42,-301,0,CP,0.9,252.2,1.5,1.5,1.5,4.21023,1.53645,0,0,0,0,0,0,0,0,0
1,7,332.42,-301,0,332.25,-300.03,0,CP,1,253.2,1.5,1.5,1.5,4.52728,1.65215,0,0,0,0,0,0,0,0,0
1,7,332.25,-300.03,0,332.09,-298.89,0,CP,1.1,254.3,1.5,1.5,1.5,5.26267,1.92052,0,0,0,0,0,0,0,0,0
1,7,332.09,-298.89,0,331.77,-297.92,0,CP,1,255.3,1.5,1.5,1.5,4.70721,1.71781,0,0,0,0,0,0,0,0,0
1,7,331.77,-297.92,0,331.6,-297.27,0,CP,0.7,256,1.5,1.5,1.5,3.06864,1.11985,0,0,0,0,0,0,0,0,0
1,7,331.6,-297.27,0,331.44,-296.46,0,CP,0.8,256.8,1.5,1.5,1.5,3.7951,1.38496,0,0,0,0,0,0,0,0,0
1,7,331.44,-296.46,0,331.12,-295.32,0,CP,1.2,258,1.5,1.5,1.5,5.41825,1.9773,0,0,0,0,0,0,0,0,0
1,7,331.12,-295.32,0,331.12,-294.19,0,CP,1.1,259.1,1.5,1.5,1.5,5.20992,1.90127,0,0,0,0,0,0,0,0,0
1,7,331.12,-294.19,0,330.96,-292.73,0,CP,1.5,260.6,1.5,1.5,1.5,6.73964,2.45952,0,0,0,0,0,0,0,0,0
1,7,330.96,-292.73,0,330.96,-290.78,0,CP,1.9,262.6,1.5,1.5,1.5,8.93119,3.25928,0,0,0,0,0,0,0,0,0
1,7,330.96,-290.78,0,330.96,-289.8,0,CP,1,263.5,1.5,1.5,1.5,4.46566,1.62967,0,0,0,0,0,0,0,0,0
1,7,330.96,-289.8,0,330.96,-288.51,0,CP,1.3,264.8,1.5,1.5,1.5,5.95403,2.17282,0,0,0,0,0,0,0,0,0
1,7,330.96,-288.51,0,330.63,-287.37,0,CP,1.2,266,1.5,1.5,1.5,5.41838,1.97735,0,0,0,0,0,0,0,0,0
1,7,330.63,-287.37,0,329.82,-286.23,0,CP,1.4,267.4,1.5,1.5,1.5,6.40251,2.33649,0,0,0,0,0,0,0,0,0
1,7,329.82,-286.23,0,329.33,-284.61,0,CP,1.7,269.1,1.5,1.5,1.5,7.77024,2.83561,0,0,0,0,0,0,0,0,0
1,7,329.33,-284.61,0,328.85,-283.31,0,CP,1.4,270.5,1.5,1.5,1.5,6.35909,2.32064,0,0,0,0,0,0,0,0,0
1,7,328.85,-283.31,0,328.52,-282.34,0,CP,1,271.5,1.5,1.5,1.5,4.70721,1.71781,0,0,0,0,0,0,0,0,0
1,7,328.52,-282.34,0,328.2,-281.2,0,CP,1.2,272.7,1.5,1.5,1.5,5.41825,1.9773,0,0,0,0,0,0,0,0,0
1,7,328.2,-281.2,0,328.03,-279.58,0,CP,1.6,274.3,1.5,1.5,1.5,7.47994,2.72967,0,0,0,0,0,0,0,0,0
1,7,328.03,-279.58,0,328.03,-278.77,0,CP,0.8,275.1,1.5,1.5,1.5,3.72127,1.35801,0,0,0,0,0,0,0,0,0
1,7,328.03,-278.77,0,328.03,-277.31,0,CP,1.5,276.6,1.5,1.5,1.5,6.69842,2.44447,0,0,0,0,0,0,0,0,0
1,7,328.03,-277.31,0,327.55,-275.36,0,CP,2,278.6,1.5,1.3,1.4,8.70138,2.99991,0,0,0,0,0,0,0,0,0
1,7,327.55,-275.36,0,326.9,-274.22,0,CP,1.3,279.9,1.3,1.3,1.3,5.33334,1.72992,0,0,0,0,0,0,0,0,0
1,7,326.9,-274.22,0,326.41,-273.41,0,CP,0.9,280.9,1.3,1.3,1.3,3.85728,1.25114,0,0,0,0,0,0,0,0,0
1,7,326.41,-273.41,0,326.09,-272.6,0,CP,0.9,281.7,1.3,1.3,1.3,3.56244,1.15551,0,0,0,0,0,0,0,0,0
1,7,326.09,-272.6,0,325.6,-271.79,0,CP,0.9,282.7,1.3,1.3,1.3,3.85728,1.25114,0,0,0,0,0,0,0,0,0
1,7,325.6,-271.79,0,325.28,-270.82,0,CP,1,283.7,1.3,1.3,1.3,4.18385,1.35707,0,0,0,0,0,0,0,0,0
1,7,325.28,-270.82,0,324.79,-268.71,0,CP,2.2,285.9,1.3,1.3,1.3,8.82572,2.8627,0,0,0,0,0,0,0,0,0
1,7,324.79,-268.71,0,324.46,-267.57,0,CP,1.2,287.1,1.3,1.3,1.3,4.81584,1.56206,0,0,0,0,0,0,0,0,0
1,7,324.46,-267.57,0,323.98,-266.27,0,CP,1.4,288.4,1.3,1.3,1.3,5.65203,1.83329,0,0,0,0,0,0,0,0,0
1,7,323.98,-266.27,0,323.49,-265.3,0,CP,1.1,289.5,1.3,1.3,1.3,4.43763,1.43939,0,0,0,0,0,0,0,0,0
1,7,323.49,-265.3,0,323.17,-264.32,0,CP,1,290.6,1.3,1.3,1.3,4.18373,1.35703,0,0,0,0,0,0,0,0,0
1,7,323.17,-264.32,0,323,-262.54,0,CP,1.8,292.4,1.3,1.3,1.3,7.30684,2.37004,0,0,0,0,0,0,0,0,0
1,7,323,-262.54,0,322.52,-261.24,0,CP,1.4,293.7,1.3,1.3,1.3,5.65191,1.83325,0,0,0,0,0,0,0,0,0
1,7,322.52,-261.24,0,322.35,-259.46,0,CP,1.8,295.5,1.3,1.3,1.3,7.3067,2.36999,0,0,0,0,0,0,0,0,0
1,7,322.35,-259.46,0,322.35,-258.48,0,CP,1,296.5,1.3,1.3,1.3,3.96916,1.28743,0,0,0,0,0,0,0,0,0
1,7,322.35,-258.48,0,322.35,-257.35,0,CP,1.1,297.6,1.3,1.3,1.3,4.63067,1.502,0,0,0,0,0,0,0,0,0
1,7,322.35,-257.35,0,322.19,-256.21,0,CP,1.1,298.8,1.3,1.3,1.3,4.67757,1.51721,0,0,0,0,0,0,0,0,0
1,7,322.19,-256.21,0,321.7,-254.1,0,CP,2.2,301,1.3,1.3,1.3,8.82578,2.86272,0,0,0,0,0,0,0,0,0
1,7,321.7,-254.1,0,321.22,-253.29,0,CP,0.9,301.9,1.3,1.3,1.3,3.85727,1.25114,0,0,0,0,0,0,0,0,0
1,7,321.22,-253.29,0,320.89,-252.15,0,CP,1.2,303.1,1.3,1.3,1.3,4.8159,1.56208,0,0,0,0,0,0,0,0,0
1,7,320.89,-252.15,0,320.57,-250.2,0,CP,2,305.1,1.3,1.3,1.3,8.04776,2.61036,0,0,0,0,0,0,0,0,0
1,7,320.57,-250.2,0,319.59,-248.74,0,CP,1.8,306.8,1.3,1.3,1.3,7.15541,2.32092,0,0,0,0,0,0,0,0,0
1,7,319.59,-248.74,0,319.11,-247.45,0,CP,1.4,308.2,1.3,1.3,1.3,5.65203,1.83329,0,0,0,0,0,0,0,0,0
1,7,319.11,-247.45,0,318.46,-246.63,0,CP,1,309.2,1.3,1.3,1.3,4.23583,1.37393,0,0,0,0,0,0,0,0,0
1,7,318.46,-246.63,0,317.65,-244.85,0,CP,2,311.2,1.3,1.3,1.3,7.99313,2.59264,0,0,0,0,0,0,0,0,0
1,7,317.65,-244.85,0,317,-244.04,0,CP,1,312.2,1.3,1.3,1.3,4.23576,1.37391,0,0,0,0,0,0,0,0,0
1,7,317,-244.04,0,316.19,-243.23,0,CP,1.1,313.4,1.3,1.3,1.3,4.67769,1.51725,0,0,0,0,0,0,0,0,0
1,7,316.19,-243.23,0,315.38,-241.93,0,CP,1.5,314.9,1.3,1.3,1.3,6.24081,2.02426,0,0,0,0,0,0,0,0,0
